Iteration	Posterior	Likelihood	Prior	rate_log_sd	rate_loss	tree_length
0	-7121.568	-7532.336	410.7679	1.466174	3.789326	5.035001
6	-7116.461	-7527.049	410.5877	1.437583	3.187272	5.276275
12	-7118.066	-7528.698	410.6314	1.433721	3.991026	5.090229
18	-7112.95	-7522.343	409.3932	1.357782	3.623535	5.8842
24	-7118.403	-7529.68	411.2769	1.544867	3.773948	4.710588
30	-7121.915	-7534.211	412.2959	1.630785	3.47299	4.149654
36	-7110.567	-7523.182	412.6151	1.606711	3.290988	4.021516
42	-7108.339	-7519.835	411.496	1.52136	3.855061	4.585102
48	-7112.78	-7524.648	411.8683	1.561729	3.969203	4.330631
54	-7105.431	-7516.779	411.3473	1.484271	3.709989	4.717784
60	-7107.159	-7518.526	411.3666	1.513139	3.86605	4.660128
66	-7106.707	-7518.721	412.0141	1.591698	4.465156	4.140276
72	-7128.088	-7540.507	412.4192	1.506227	3.969688	4.049254
78	-7110.351	-7521.465	411.1144	1.49237	3.700952	4.845135
84	-7119.39	-7530.912	411.5212	1.502661	3.635328	4.625198
90	-7145.759	-7557.198	411.4386	1.44895	3.760303	4.676472
96	-7135.5	-7548.905	413.4049	1.567318	3.726696	3.494386
102	-7131.401	-7544.134	412.7326	1.573062	3.912956	3.842643
108	-7121.659	-7534.276	412.6169	1.653005	4.034855	3.839476
114	-7126.164	-7538.704	412.5403	1.622967	3.78553	3.949696
120	-7135.837	-7548.332	412.4947	1.539255	3.86596	4.00759
126	-7124.649	-7538.271	413.6222	1.677703	4.001607	3.246079
132	-7112.814	-7525.79	412.9764	1.677703	4.149445	3.595602
138	-7120.744	-7533.201	412.4566	1.544844	3.618113	4.076438
144	-7122.029	-7534.302	412.2729	1.639019	4.216795	4.010374
150	-7133.462	-7545.012	411.5497	1.435907	3.851584	4.603554
156	-7126.93	-7537.009	410.0793	1.419712	3.687338	5.461307
162	-7132.566	-7543.299	410.7326	1.419712	4.104948	5.020731
168	-7117.974	-7528.186	410.2127	1.338089	3.766286	5.41733
174	-7114.426	-7525.041	410.6148	1.440501	3.717444	5.148253
180	-7113.567	-7524.62	411.0524	1.434789	3.918861	4.869237
186	-7097.775	-7508.674	410.8985	1.477123	3.638391	4.986373
192	-7099.526	-7509.711	410.1855	1.296134	3.638391	5.480643
198	-7118.434	-7527.981	409.5474	1.296134	3.746669	5.809328
204	-7122.794	-7531.969	409.1747	1.324487	3.551282	6.036103
210	-7130.219	-7540.143	409.9243	1.299161	3.578425	5.634518
216	-7132.963	-7543.024	410.0612	1.417156	4.159368	5.383718
222	-7139.542	-7550.806	411.2648	1.45128	3.847336	4.755314
228	-7123.527	-7535.499	411.9729	1.470292	3.996247	4.318059
234	-7125.824	-7538.518	412.6935	1.635268	4.288119	3.758043
240	-7119.997	-7531.99	411.9929	1.534242	3.934556	4.282346
246	-7113.549	-7524.856	411.3075	1.436018	4.198908	4.674049
252	-7110.212	-7521.929	411.7166	1.461322	4.012509	4.464643
258	-7120.643	-7532.393	411.7499	1.649797	4.055707	4.331394
264	-7128.713	-7541.626	412.913	1.5888	3.906371	3.730914
270	-7130.545	-7543.659	413.1142	1.755249	3.817328	3.535654
276	-7115.092	-7528.151	413.0589	1.592368	4.099965	3.606695
282	-7114.122	-7527.146	413.024	1.5736	4.212345	3.616594
288	-7106.279	-7518.867	412.5884	1.669215	3.676671	3.917857
